vehicle_idx,dept_name,equipmentid,vehicledescription,vehicle_type,deptid,purchasedate,purchaseprice,depreceated value,miles2020,cumulative_miles,maintenance2020,cumulative_maintenance,mpg2020,emissions2020,replacementvehicle_id,replacement_vehicle_desc,replacement_vehicle_purchaseprice,replacement_vehicle_mpge,replacement_vehicle_type,replacement_vehicle_annual_maintenance,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,current_age,county,solution_idx,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
46,Police Department - Office of the Chief,27428,2005 Chrysler Sebring',ICE,10151501,7/27/2005,12879.53,4000,5530,86144,397.89,10161.56,22,608.5513636,R147,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,16,Baltimore County,0,,,,,,,,,,,,,,,,
68,Police Department - Office of the Chief,27550,2006 DODGE Stratus',ICE,10151501,8/7/2006,12439.86,3000,5784,76812,1012.13,5327.83,21,666.8125714,R169,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,15,Baltimore County,0,,,,,,,,,,,,,,,,
404,Police Department - Office of the Chief,30386,2009 CHEVROLET IMPALA',ICE,10151501,7/8/2009,16620,5000,5692,104282,679.37,6055.8,21,656.2062857,R505,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
1061,Police Department - Office of the Chief,31402,2017 CHEVROLET IMPALA',ICE,10151501,1/16/2017,20969,9028.32,17131,41481,651.52,1087.88,25,1658.96604,R1162,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,4,Baltimore County,14,,,,,,,,,,,,,,,,
1074,Police Department - Office of the Chief,31416,2015 FORD EXPLORER',ICE,10151501,2/22/2017,29716.01,13207.12,27565,51243,4077.33,6342.7,19,3512.361316,R1175,Ford Explorer,46000,25,HEV,1198.6,,,,,,,4,Baltimore County,14,,,,,,,,,,,,,,,,
1095,Police Department - Office of the Chief,31439,2017 FORD FUSION',ICE,10151501,6/2/2017,18004,9002,10357,31541,664.65,1337.59,42,597.0070714,R1196,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,4,Baltimore County,0,,,,,,,,,,,,,,,,
1300,Police Department - Office of the Chief,31666,2017 DODGE JOURNEY',ICE,10151501,1/24/2019,16567,12655.35,5897,11520,159.19,360.53,21,679.8398571,R1401,Chrysler Pacifica Hybrid,40000,82,HEV,984.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1318,Police Department - Office of the Chief,31684,2018 FORD ESCAPE',ICE,10151501,7/4/2019,17948.57,15206.43,5718,5718,254.91,254.91,24,576.80325,R1419,Ford Escape,29000,39,HEV,1110.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1345,Police Department - Office of the Chief,31712,2016 Chrysler 300',ICE,10151501,10/25/2019,19875,17666.67,10265,10265,60.03,60.03,21,1183.407857,R1446,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1346,Police Department - Office of the Chief,31713,2019 Chrysler 300',ICE,10151501,10/31/2019,22973,20420.44,5237,5237,5692,6491,23,551.2511739,R1447,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1427,Police Department - Office of the Chief,31801,2020 FORD FUSION (HYBRID)',HEV,10151501,12/17/2019,24095,22087.08,6163,6163,336.86,336.86,42,355.2529286,R1528,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1428,Police Department - Office of the Chief,31802,2020 FORD FUSION (HYBRID)',HEV,10151501,12/27/2019,24095,22087.08,6184,6184,254.91,254.91,42,356.4634286,R1529,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1434,Police Department - Office of the Chief,31808,2020 FORD FUSION (HYBRID)',HEV,10151501,12/30/2019,24095,22087.08,5412,5412,324.12,324.12,42,311.9631429,R1535,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1444,Police Department - Office of the Chief,31818,2020 FORD FUSION (HYBRID)',HEV,10151501,12/30/2019,24095,22087.08,2786,2786,178.45,178.45,42,160.593,R1545,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
1447,Police Department - Office of the Chief,31821,2020 FORD FUSION (HYBRID)',HEV,10151501,12/16/2019,24095,22087.08,3377,3377,178.45,178.45,42,194.6599286,R1548,Chevrolet Bolt EV,31300,106,EV,777.2,,,,,,,2,Baltimore County,0,,,,,,,,,,,,,,,,
28,Police Department - Operations,27263,2005 JEEP LIBERTY',ICE,10151506,1/14/2005,17782,4500,2716,104521,430.51,10903.98,17,386.7903529,R129,Ford Escape,29000,39,HEV,1110.2,,,,,,,16,Baltimore County,0,,,,,,,,,,,,,,,,
38,Police Department - Operations,27300,2005 JEEP LIBERTY',ICE,10151506,5/9/2005,17782,4500,1862,108602,606.51,13905.19,17,265.1707059,R139,Ford Escape,29000,39,HEV,1110.2,,,,,,,16,Baltimore County,0,,,,,,,,,,,,,,,,
44,Police Department - Operations,27383,2006 FORD CROWN VICTORIA',ICE,10151506,9/15/2005,20580.12,4800,4821,103643,185.88,17819.67,17,686.5671176,R145,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,16,Baltimore County,0,,,,,,,,,,,,,,,,
47,Police Department - Operations,27455,2006 JEEP LIBERTY',ICE,10151506,12/12/2005,18588,5000,2952,120390,553.11,13032.4,17,420.3995294,R148,Ford Escape,29000,39,HEV,1110.2,,,,,,,16,Baltimore County,0,,,,,,,,,,,,,,,,
49,Police Department - Operations,27463,2006 JEEP LIBERTY',ICE,10151506,12/12/2005,18588,5000,3745,97419,1885.29,12927.63,17,533.3320588,R150,Ford Escape,29000,39,HEV,1110.2,,,,,,,16,Baltimore County,0,,,,,,,,,,,,,,,,
51,Police Department - Operations,27471,"2006 CHEVROLET VAN,PRISONER TP'",ICE,10151506,1/19/2006,25400,7000,7271,139000,1646.78,19077.21,15,1173.5394,R152,Ford Transit 350HD Passenger Van,46000,66,EV,1529.4,,,,,,,15,Baltimore County,0,,,,,,,,,,,,,,,,
80,Police Department - Operations,27605,2007 FORD CROWN VICTORIA',ICE,10151506,2/13/2007,21011,5500,8027,85620,299.28,7969.58,18,1079.6315,R181,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
81,Police Department - Operations,27618,2007 FORD CROWN VICTORIA',ICE,10151506,2/13/2007,21011,5500,2709,135300,1575.5,25577.42,18,364.3605,R182,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
82,Police Department - Operations,27620,2007 FORD CROWN VICTORIA',ICE,10151506,2/21/2007,21011,5500,6527,119314,693.82,16675.75,18,877.8815,R183,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
85,Police Department - Operations,27656,2007 FORD CROWN VICTORIA',ICE,10151506,2/20/2007,21011,5500,3294,121966,585.76,16755.12,18,443.043,R186,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
86,Police Department - Operations,27657,2007 FORD CROWN VICTORIA',ICE,10151506,2/20/2007,21011,5500,4971,122602,83.97,14160.46,18,668.5995,R187,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
87,Police Department - Operations,27660,2007 FORD CROWN VICTORIA',ICE,10151506,2/20/2007,21011,5500,4467,105071,2215.34,14285.05,18,600.8115,R188,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
88,Police Department - Operations,27663,2007 FORD CROWN VICTORIA',ICE,10151506,2/28/2007,21011,5500,3807,129393,496.8,16036.85,18,512.0415,R189,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
90,Police Department - Operations,27687,2007 FORD CROWN VICTORIA',ICE,10151506,3/16/2007,21011,5500,3939,136634,803.94,21635.03,18,529.7955,R191,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
91,Police Department - Operations,27693,2007 FORD CROWN VICTORIA',ICE,10151506,3/16/2007,21011,5500,5654,141865,1471.43,12514.9,18,760.463,R192,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
94,Police Department - Operations,27706,2007 FORD CROWN VICTORIA',ICE,10151506,3/23/2007,21011,5500,4378,108437,528.51,19129.84,18,588.841,R195,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
95,Police Department - Operations,27717,2007 FORD CROWN VICTORIA',ICE,10151506,3/28/2007,21011,5500,11252,136606,1443.16,22439.3,18,1513.394,R196,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,16,,,,,,,,,,,,,,,,
97,Police Department - Operations,27726,2007 FORD CROWN VICTORIA',ICE,10151506,3/28/2007,21011,5500,4397,112889,1159.98,9221.56,18,591.3965,R198,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
102,Police Department - Operations,27746,2007 FORD CROWN VICTORIA',ICE,10151506,3/28/2007,21011,5500,9640,168025,602.06,19873.05,18,1296.58,R203,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
105,Police Department - Operations,27751,2007 FORD CROWN VICTORIA',ICE,10151506,3/28/2007,21011,5500,3682,123007,1447.22,17086.43,18,495.229,R206,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
106,Police Department - Operations,27758,2007 CHEVROLET MALIBU',ICE,10151506,1/31/2007,14189,3000,6340,103707,1204.85,13161.6,21,730.9114286,R207,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
110,Police Department - Operations,27788,2007 CHEVROLET SUBURBAN',ICE,10151506,3/16/2007,32540,4800,7697,172626,3808.11,23929.95,16,1164.652313,R211,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
111,Police Department - Operations,27789,2007 CHEVROLET SUBURBAN',ICE,10151506,3/16/2007,32540,4800,9920,165565,1679.32,25086.29,16,1501.02,R212,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
113,Police Department - Operations,27792,2007 CHEVROLET SUBURBAN',ICE,10151506,3/16/2007,32540,4800,6461,167984,1752.08,21190.11,16,977.6300625,R214,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
115,Police Department - Operations,27795,2007 CHEVROLET SUBURBAN',ICE,10151506,3/26/2007,32540,4800,1908,147970,119.19,13962.04,16,288.70425,R216,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
118,Police Department - Operations,27798,2007 CHEVROLET SUBURBAN',ICE,10151506,3/26/2007,32540,4800,6782,145756,1198.24,18056.06,16,1026.201375,R219,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
168,Police Department - Operations,27895,2007 FORD TAURUS',ICE,10151506,10/10/2007,10965.7,3500,4080,58729,112.23,4748.5,20,493.884,R269,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
169,Police Department - Operations,27896,2007 CHEVROLET MALIBU',ICE,10151506,10/10/2007,12957.11,3000,3416,41581,556.92,5833.77,21,393.816,R270,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,14,Baltimore County,0,,,,,,,,,,,,,,,,
207,Police Department - Operations,27980,2008 FORD CROWN VICTORIA',ICE,10151506,3/5/2008,21664,6000,853,76859,1145.44,9508.52,18,114.7285,R308,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
208,Police Department - Operations,27985,2008 FORD CROWN VICTORIA',ICE,10151506,3/11/2008,21664,6000,7171,133231,469.46,19104.53,18,964.4995,R309,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
209,Police Department - Operations,27987,2008 FORD CROWN VICTORIA',ICE,10151506,3/19/2008,21664,6000,4439,139297,646.75,19607.1,18,597.0455,R310,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
210,Police Department - Operations,27991,2008 FORD CROWN VICTORIA',ICE,10151506,3/11/2008,21664,6000,11541,135436,468.76,14302.1,18,1552.2645,R311,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,16,,,,,,,,,,,,,,,,
211,Police Department - Operations,28004,2008 FORD CROWN VICTORIA',ICE,10151506,3/11/2008,21664,6000,4041,111342,587.49,16055.09,18,543.5145,R312,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
213,Police Department - Operations,28022,2008 FORD CROWN VICTORIA',ICE,10151506,3/11/2008,21664,6000,5887,107142,2821.49,14008.28,18,791.8015,R314,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
215,Police Department - Operations,28065,2008 FORD CROWN VICTORIA',ICE,10151506,4/10/2008,21664,6000,1860,144952,648.56,15180.35,18,250.17,R316,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
217,Police Department - Operations,28074,2008 FORD CROWN VICTORIA',ICE,10151506,4/10/2008,21664,6000,7648,168653,1165.42,26964.03,18,1028.656,R318,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
218,Police Department - Operations,28076,2008 FORD CROWN VICTORIA',ICE,10151506,4/10/2008,21664,6000,7962,143418,605.21,19001.67,18,1070.889,R319,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
219,Police Department - Operations,28082,2008 FORD CROWN VICTORIA',ICE,10151506,4/10/2008,21664,6000,10817,176857,852.69,15369.16,18,1454.8865,R320,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,16,,,,,,,,,,,,,,,,
220,Police Department - Operations,28084,2008 FORD CROWN VICTORIA',ICE,10151506,4/4/2008,21664,6000,2799,127072,210.06,20296,18,376.4655,R321,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
221,Police Department - Operations,28091,2008 FORD CROWN VICTORIA',ICE,10151506,4/10/2008,21664,6000,7084,147429,3705.26,23560.64,18,952.798,R322,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
225,Police Department - Operations,30007,2008 FORD CROWN VICTORIA',ICE,10151506,3/11/2008,21734,6000,13693,157181,2106.32,16394.92,18,1841.7085,R326,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,16,,,,,,,,,,,,,,,,
226,Police Department - Operations,30008,2008 FORD CROWN VICTORIA',ICE,10151506,3/5/2008,21734,6000,13907,185267,3477.69,18514.16,18,1870.4915,R327,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,16,,,,,,,,,,,,,,,,
228,Police Department - Operations,30018,2008 FORD CROWN VICTORIA',ICE,10151506,3/5/2008,21734,6000,5368,158036,271.97,13170.11,18,721.996,R329,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
230,Police Department - Operations,30023,2008 CHEVROLET SUBURBAN',ICE,10151506,2/29/2008,31718,5000,3573,131210,542.36,19888.86,16,540.6395625,R331,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
231,Police Department - Operations,30025,2008 CHEVROLET SUBURBAN',ICE,10151506,2/29/2008,31718,5000,7078,117658,4339.07,28509.18,16,1070.989875,R332,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
233,Police Department - Operations,30032,2008 CHEVROLET SUBURBAN',ICE,10151506,2/29/2008,31718,5000,8737,167640,2655.3,24232.81,16,1322.017313,R334,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
237,Police Department - Operations,30045,2008 FORD FUSION',ICE,10151506,3/25/2008,15994,5000,3806,52490,325.83,3044.42,23,400.6228696,R338,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
238,Police Department - Operations,30046,2008 FORD FUSION',ICE,10151506,3/25/2008,15994,5000,4287,80295,672.64,4590.95,23,451.2533478,R339,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
239,Police Department - Operations,30048,2008 FORD FUSION',ICE,10151506,3/25/2008,15994,5000,5252,64723,548.1,4469.04,23,552.830087,R340,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
241,Police Department - Operations,30050,2008 FORD FUSION',ICE,10151506,3/25/2008,15994,5000,7015,74563,871.66,4825.57,23,738.405,R342,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,13,Baltimore County,0,,,,,,,,,,,,,,,,
302,Police Department - Operations,30142,"2008 CHEVROLET VAN,PRISONER TP'",ICE,10151506,10/31/2008,23522,6000,12222,86729,518.06,6156.87,15,1972.6308,R403,Ford Transit 350HD Passenger Van,46000,66,EV,1529.4,,,,,,,13,Baltimore County,16,,,,,,,,,,,,,,,,
353,Police Department - Operations,30221,2009 FORD CROWN VICTORIA',ICE,10151506,4/28/2009,22352,6000,5541,154700,609.68,11326.25,19,706.0400526,R454,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
356,Police Department - Operations,30230,2009 FORD CROWN VICTORIA',ICE,10151506,5/12/2009,22352,6000,8083,155709,2156.12,10598.8,19,1029.944368,R457,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
358,Police Department - Operations,30233,2009 FORD CROWN VICTORIA',ICE,10151506,5/12/2009,22352,6000,7681,170206,1664.33,15706.83,19,978.7211053,R459,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
359,Police Department - Operations,30241,2009 FORD CROWN VICTORIA',ICE,10151506,4/22/2009,22287,6000,4095,148931,17.78,21850.09,19,521.7892105,R460,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
360,Police Department - Operations,30242,2009 FORD CROWN VICTORIA',ICE,10151506,4/22/2009,22287,6000,4994,127045,693,18539.39,19,636.3407368,R461,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
361,Police Department - Operations,30244,2009 FORD CROWN VICTORIA',ICE,10151506,4/22/2009,22287,6000,29856,64458,3324.07,6507.25,19,3804.282947,R462,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,16,,,,,,,,,,,,,,,,
362,Police Department - Operations,30248,2009 FORD CROWN VICTORIA',ICE,10151506,4/22/2009,22287,6000,10507,100952,2519.24,8583.81,19,1338.813,R463,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,14,,,,,,,,,,,,,,,,
364,Police Department - Operations,30259,2009 FORD CROWN VICTORIA',ICE,10151506,4/27/2009,22287,6000,4906,56671,884.4,8245.81,19,625.1276842,R465,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
365,Police Department - Operations,30261,2009 FORD CROWN VICTORIA',ICE,10151506,5/5/2009,22287,6000,18198,81135,2465.83,11720.9,19,2318.808316,R466,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,16,,,,,,,,,,,,,,,,
366,Police Department - Operations,30262,2009 FORD CROWN VICTORIA',ICE,10151506,4/27/2009,22287,6000,10151,125472,533.91,16016.04,19,1293.451105,R467,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
368,Police Department - Operations,30264,2009 FORD CROWN VICTORIA',ICE,10151506,5/13/2009,22287,6000,7846,118838,1685.29,16989.41,19,999.7455789,R469,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
369,Police Department - Operations,30269,2009 FORD CROWN VICTORIA',ICE,10151506,5/14/2009,22287,6000,12977,102858,2569.04,13744.35,19,1653.543,R470,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,16,,,,,,,,,,,,,,,,
370,Police Department - Operations,30275,2009 FORD CROWN VICTORIA',ICE,10151506,4/29/2009,22287,6000,4816,126730,71.59,13107.82,19,613.6597895,R471,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
372,Police Department - Operations,30280,2009 FORD CROWN VICTORIA',ICE,10151506,5/26/2009,22287,6000,3391,141157,331.6,13530.09,19,432.0847895,R473,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
374,Police Department - Operations,30284,2009 FORD CROWN VICTORIA',ICE,10151506,5/14/2009,22287,6000,7171,61787,301.64,5292.4,19,913.7363684,R475,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
375,Police Department - Operations,30294,2009 FORD CROWN VICTORIA',ICE,10151506,5/19/2009,22287,6000,2503,112170,1128.21,14123.09,19,318.9348947,R476,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
376,Police Department - Operations,30313,2009 FORD CROWN VICTORIA',ICE,10151506,5/12/2009,22287,6000,4520,115940,542.43,12620.88,19,575.9431579,R477,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
377,Police Department - Operations,30314,2009 FORD CROWN VICTORIA',ICE,10151506,5/8/2009,22287,6000,6392,158655,3267.9,26816.88,19,814.4753684,R478,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
378,Police Department - Operations,30317,2009 FORD CROWN VICTORIA',ICE,10151506,5/13/2009,22287,6000,7118,169947,1316.96,30708.29,19,906.9830526,R479,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
379,Police Department - Operations,30326,2009 FORD CROWN VICTORIA',ICE,10151506,5/27/2009,22287,6000,3125,115731,238.17,14165.42,19,398.1907895,R480,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
380,Police Department - Operations,30328,2009 FORD CROWN VICTORIA',ICE,10151506,5/19/2009,22287,6000,8874,116886,2925.21,17449.04,19,1130.734421,R481,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
381,Police Department - Operations,30331,2009 FORD CROWN VICTORIA',ICE,10151506,5/27/2009,22287,6000,13780,124217,1605.87,12529.97,19,1755.862105,R482,Ford Mustang Mach-E AWD Extended,36000,90,EV,1175,,,,,,,12,Baltimore County,16,,,,,,,,,,,,,,,,
383,Police Department - Operations,30339,2009 CHEVROLET SUBURBAN',ICE,10151506,4/29/2009,31798,5500,8886,188438,2801.67,26331.54,16,1344.562875,R484,Chevrolet Suburban,56500,18,ICE,1092.8,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
395,Police Department - Operations,30366,2010 FORD FUSION',ICE,10151506,5/29/2009,16649,6000,6559,75108,920.63,6662.91,25,635.17356,R496,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
398,Police Department - Operations,30375,2010 FORD FUSION',ICE,10151506,5/29/2009,16649,6000,6032,69956,179.87,4559.93,25,584.13888,R499,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
409,Police Department - Operations,30394,2009 CHEVROLET IMPALA',ICE,10151506,7/8/2009,16620,5000,2453,99443,473.7,9931.37,21,282.7958571,R510,Ford Fusion,36000,103,PHEV,1023.6,,,,,,,12,Baltimore County,0,,,,,,,,,,,,,,,,
